629377,843850,{'weight': '0.535'}
628522,839984,{'weight': '0.602'}
632704,865596,{'weight': '0.552'}
632477,863927,{'weight': '0.664'}
633065,868024,{'weight': '0.189'}
621850,814526,{'weight': '0.138'}
629927,846588,{'weight': '0.155'}
630629,870841,{'weight': '1'}
627246,832360,{'weight': '0.125'}
624009,819036,{'weight': '0.138'}
633255,870112,{'weight': '0.671'}
627949,836201,{'weight': '0.175'}
632743,865915,{'weight': '0.227'}
632071,861292,{'weight': '0.189'}
627961,836346,{'weight': '0.103'}
626732,829307,{'weight': '0.168'}
630045,848747,{'weight': '0.822'}
625207,821439,{'weight': '0.123'}
632732,865760,{'weight': '0.32'}
629971,847091,{'weight': '0.263'}
633219,869758,{'weight': '0.15'}
631618,858130,{'weight': '0.556'}
621736,814286,{'weight': '0.197'}
626833,829973,{'weight': '0.0517'}
624034,819391,{'weight': '0.404'}
632067,861208,{'weight': '0.0945'}
625217,821651,{'weight': '0.162'}
626740,829384,{'weight': '0.359'}
632240,862215,{'weight': '0.336'}
630388,850998,{'weight': '0.55'}
626502,828378,{'weight': '0.311'}
633022,867589,{'weight': '0.341'}
621526,814077,{'weight': '0.32'}
617168,809961,{'weight': '0.17'}
633019,867565,{'weight': '0.845'}
630115,849991,{'weight': '0.899'}
629441,844472,{'weight': '0.455'}
633256,870155,{'weight': '0.231'}
624647,820348,{'weight': '0.345'}
632352,863139,{'weight': '0.305'}
628187,837476,{'weight': '0.141'}
629382,870739,{'weight': '1'}
622651,816563,{'weight': '0.402'}
631795,859143,{'weight': '0.242'}
631561,857745,{'weight': '0.298'}
631236,855152,{'weight': '0.545'}
632238,862167,{'weight': '0.383'}
625787,824139,{'weight': '0.16'}
625963,825237,{'weight': '0.721'}
625720,823760,{'weight': '0.407'}
620376,812245,{'weight': '0.13'}
621414,813921,{'weight': '0.085'}
620411,812426,{'weight': '0.281'}
631400,856644,{'weight': '0.159'}
631549,857605,{'weight': '0.585'}
622147,815043,{'weight': '0.49'}
633033,867661,{'weight': '0.342'}
631394,856558,{'weight': '0.495'}
623301,817479,{'weight': '0.0843'}
628843,841655,{'weight': '0.0831'}
631239,855207,{'weight': '0.109'}
619679,811289,{'weight': '0.309'}
627056,831120,{'weight': '0.17'}
616125,809768,{'weight': '0.082'}
631384,856445,{'weight': '0.616'}
627262,832538,{'weight': '0.0868'}
626833,829970,{'weight': '0.226'}
626436,827717,{'weight': '0.254'}
617736,810394,{'weight': '0.242'}
627236,832302,{'weight': '0.229'}
625223,821788,{'weight': '0.843'}
629427,844201,{'weight': '0.113'}
626819,829794,{'weight': '0.255'}
630526,852097,{'weight': '0.745'}
630630,852951,{'weight': '0.116'}
632731,865700,{'weight': '0.718'}
626435,827691,{'weight': '0.0333'}
630171,850499,{'weight': '0.327'}
631937,860001,{'weight': '0.714'}
625220,821733,{'weight': '0.182'}
631635,871123,{'weight': '1'}
622551,816244,{'weight': '0.898'}
622007,814665,{'weight': '0.18'}
625230,821998,{'weight': '0.24'}
633315,870374,{'weight': '0.101'}
632684,865264,{'weight': '0.485'}
632224,861936,{'weight': '0.613'}
626622,828600,{'weight': '0.0397'}
624846,820803,{'weight': '0.244'}
622008,814678,{'weight': '0.143'}
630410,851244,{'weight': '0.0227'}
627806,834752,{'weight': '0.24'}
623690,818334,{'weight': '0.0934'}
620973,813259,{'weight': '0.0487'}
631862,859522,{'weight': '0.917'}
625301,822204,{'weight': '0.124'}
626818,829779,{'weight': '0.371'}
626123,825880,{'weight': '0.325'}
627968,836456,{'weight': '0.385'}
623096,816917,{'weight': '0.473'}
624443,820057,{'weight': '0.176'}
623060,816882,{'weight': '0.061'}
630826,854162,{'weight': '0.38'}
621952,814586,{'weight': '0.000152'}
631336,870994,{'weight': '1'}
626809,829696,{'weight': '0.181'}
630561,852394,{'weight': '0.431'}
628819,841397,{'weight': '0.209'}
876830,875931,{'weight': 'Orphanet_309152'}
626094,825635,{'weight': '0.253'}
628127,837196,{'weight': '0.636'}
632221,861878,{'weight': '0.428'}
628847,841733,{'weight': '0.471'}
625944,825065,{'weight': '0.134'}
625225,821851,{'weight': '0.0295'}
632360,863190,{'weight': '0.566'}
633330,875169,{'weight': '1'}
620293,811452,{'weight': '0.346'}
630491,851842,{'weight': '0.537'}
630390,851029,{'weight': '0.0418'}
631795,859153,{'weight': '0.153'}
620110,811411,{'weight': '0.0418'}
625220,821730,{'weight': '0.111'}
627171,831933,{'weight': '0.424'}
632733,865784,{'weight': '0.281'}
625222,821777,{'weight': '0.195'}
629435,844342,{'weight': '0.241'}
626309,827046,{'weight': '0.0517'}
621653,814256,{'weight': '0.248'}
632827,866166,{'weight': '0.0711'}
631511,876001,{'weight': '1'}
630562,852438,{'weight': '0.156'}
628093,837032,{'weight': '0.478'}
625320,822672,{'weight': '0.106'}
632515,864348,{'weight': '0.504'}
626721,829255,{'weight': '0.0697'}
633081,868121,{'weight': '0.204'}
622783,816702,{'weight': '0.136'}
631526,857515,{'weight': '0.484'}
627912,835713,{'weight': '0.215'}
630826,854172,{'weight': '0.424'}
622420,815796,{'weight': '0.186'}
630002,847992,{'weight': '0.196'}
632494,864130,{'weight': '0.134'}
631618,858118,{'weight': '0.629'}
627307,832770,{'weight': '0.267'}
630487,851794,{'weight': '0.164'}
620422,812612,{'weight': '0.329'}
614838,809698,{'weight': '0.109'}
632781,866033,{'weight': '0.263'}
626253,826912,{'weight': '0.287'}
631961,860190,{'weight': '0.285'}
632224,861947,{'weight': '0.314'}
629433,875350,{'weight': '1'}
630210,850724,{'weight': '0.406'}
625963,825246,{'weight': '0.322'}
627949,836189,{'weight': '0.252'}
628744,840588,{'weight': '0.384'}
632684,865268,{'weight': '0.598'}
632927,866629,{'weight': '0.121'}
629374,843795,{'weight': '0.271'}
626301,826994,{'weight': '0.212'}
631422,856834,{'weight': '0.936'}
633031,867628,{'weight': '0.0424'}
630192,850625,{'weight': '0.424'}
633332,870484,{'weight': '0.179'}
620366,812108,{'weight': '0.132'}
622165,815519,{'weight': '0.143'}
620405,812359,{'weight': '0.191'}
632324,862846,{'weight': '0.578'}
632521,864395,{'weight': '0.144'}
628517,839938,{'weight': '0.315'}
619629,811278,{'weight': '0.222'}
626730,829275,{'weight': '0.0145'}
620391,812338,{'weight': '0.363'}
631278,855776,{'weight': '0.12'}
631596,857972,{'weight': '0.867'}
624443,820059,{'weight': '0.0922'}
631191,854824,{'weight': '0.269'}
633239,869975,{'weight': '0.154'}
630394,851109,{'weight': '0.25'}
627079,831315,{'weight': '0.234'}
633060,867913,{'weight': '0.729'}
631244,855293,{'weight': '0.49'}
631404,856684,{'weight': '0.382'}
620359,811976,{'weight': '0.183'}
632871,866324,{'weight': '0.295'}
626746,829427,{'weight': '0.0927'}
627757,834277,{'weight': '0.18'}
625219,821685,{'weight': '0.132'}
630705,875621,{'weight': '1'}
622145,815004,{'weight': '0.0463'}
624025,819170,{'weight': '0.0149'}
628030,836821,{'weight': '0.25'}
628876,875308,{'weight': '1'}
631660,876098,{'weight': '1'}
632881,866432,{'weight': '0.152'}
632964,867132,{'weight': '0.583'}
630108,849672,{'weight': '0.391'}
620838,813197,{'weight': '0.191'}
627648,833533,{'weight': '0.2'}
627007,830856,{'weight': '0.218'}
623739,818434,{'weight': '0.212'}
627757,834266,{'weight': '0.146'}
620422,812597,{'weight': '0.0986'}
631741,871153,{'weight': '1'}
633031,867639,{'weight': '0.234'}
628874,842191,{'weight': '0.106'}
632275,862515,{'weight': '0.232'}
631725,858729,{'weight': '0.343'}
625921,824837,{'weight': '0.325'}
627879,835416,{'weight': '0.0731'}
628515,839729,{'weight': '0.252'}
624940,820958,{'weight': '0.233'}
623806,818791,{'weight': '0.204'}
625197,821259,{'weight': '0.196'}
631351,856308,{'weight': '0.435'}
620416,812465,{'weight': '0.188'}
633114,868591,{'weight': '0.0103'}
625932,824973,{'weight': '0.0762'}
626833,829980,{'weight': '0.204'}
632468,863731,{'weight': '0.426'}
626949,830437,{'weight': '0.367'}
633221,869763,{'weight': '0.185'}
624522,820177,{'weight': '0.591'}
631989,876236,{'weight': '1'}
622999,816825,{'weight': '0.451'}
632067,861207,{'weight': '0.146'}
631638,858303,{'weight': '0.163'}
630563,852471,{'weight': '0.146'}
