623575,615573,"{'prior': 1.97, 'weight': 2.51}"
625486,606926,"{'prior': -0.0101, 'weight': 1.78}"
631987,604500,"{'prior': 1.65, 'weight': 1.65}"
628144,609661,"{'prior': -0.00155, 'weight': 1.07}"
632334,605451,"{'prior': 1.37, 'weight': 1.36}"
627802,616536,"{'prior': -2.9e-05, 'weight': 1.56}"
630086,621428,"{'prior': 1.52, 'weight': 1.52}"
625720,605846,"{'prior': -0.0202, 'weight': 2.01}"
627001,608735,"{'prior': -0.00148, 'weight': 1.96}"
626856,606585,"{'prior': 2.67, 'weight': 3.37}"
626777,620652,"{'prior': -0.0465, 'weight': 1.34}"
632494,610121,"{'prior': 1.46, 'weight': 1.46}"
633045,611373,"{'prior': 1.11, 'weight': 1.11}"
606440,606595,"{'prior': -0.0409, 'weight': 1.45}"
628151,613619,"{'prior': 0.056, 'weight': 1.01}"
633192,611462,"{'prior': 1.18, 'weight': 1.18}"
632233,612879,"{'prior': 1.14, 'weight': 1.14}"
627895,605009,"{'prior': -0.0531, 'weight': 1.15}"
622007,604252,"{'prior': 4.83, 'weight': 7.72}"
628004,608995,"{'prior': 1.99, 'weight': 2.26}"
624846,606332,"{'prior': 0.936, 'weight': 1.15}"
625656,608752,"{'prior': -0.0108, 'weight': 1.24}"
626252,608093,"{'prior': -0.0105, 'weight': 1.37}"
627031,614168,"{'prior': -0.00345, 'weight': 1.03}"
619398,611756,"{'prior': -0.067, 'weight': 2.67}"
627226,607846,"{'prior': 2.45, 'weight': 3.16}"
632080,615992,"{'prior': 4.45, 'weight': 4.45}"
631673,611696,"{'prior': 2.9, 'weight': 2.9}"
630650,608326,"{'prior': 1.26, 'weight': 1.26}"
627573,613135,"{'prior': -0.0503, 'weight': 1.66}"
627670,617942,"{'prior': -0.0045, 'weight': 1.59}"
623430,605424,"{'prior': 0.978, 'weight': 2.08}"
627817,619794,"{'prior': -0.00929, 'weight': 1.02}"
631442,610167,"{'prior': 1.32, 'weight': 1.32}"
631964,615579,"{'prior': 1.28, 'weight': 1.28}"
625469,608978,"{'prior': -0.0719, 'weight': 1.05}"
631991,623691,"{'prior': 2.08, 'weight': 2.09}"
627921,606312,"{'prior': 1.39, 'weight': 3.5}"
621580,616662,"{'prior': 2.39, 'weight': 2.37}"
626993,620193,"{'prior': -0.00872, 'weight': 1.25}"
627049,619174,"{'prior': -0.0139, 'weight': 1.34}"
626040,609203,"{'prior': -0.00375, 'weight': 1.18}"
627893,609163,"{'prior': -0.0509, 'weight': 2.02}"
627876,605501,"{'prior': 0.0804, 'weight': 4.02}"
626719,614579,"{'prior': -0.0604, 'weight': 1.3}"
633052,617743,"{'prior': 1.13, 'weight': 1.13}"
626706,607481,"{'prior': 1.58, 'weight': 2.11}"
630585,619270,"{'prior': 0.0323, 'weight': 3.38}"
633031,611115,"{'prior': 1.81, 'weight': 6.95}"
630129,615518,"{'prior': 1.35, 'weight': 1.35}"
628189,608657,"{'prior': -0.00178, 'weight': 1.01}"
627553,620057,"{'prior': -0.0056, 'weight': 1.8}"
627033,606754,"{'prior': -0.0101, 'weight': 1.27}"
632665,617334,"{'prior': 3.72, 'weight': 3.72}"
625822,605487,"{'prior': 0.599, 'weight': 1.8}"
627617,605853,"{'prior': -0.0357, 'weight': 1.81}"
615651,611058,"{'prior': 1.13, 'weight': 1.1}"
625725,604766,"{'prior': -2.64e-05, 'weight': 1.03}"
626823,607987,"{'prior': 0.432, 'weight': 1.83}"
608591,606125,"{'prior': -0.00446, 'weight': 4.06}"
622263,607296,"{'prior': 1.2, 'weight': 1.14}"
627578,611433,"{'prior': -0.00339, 'weight': 1.23}"
632084,630476,"{'prior': 1.17, 'weight': 1.17}"
619949,619124,"{'prior': -8.34e-06, 'weight': 2.98}"
627939,623577,"{'prior': 1.11, 'weight': 1.1}"
619091,612463,"{'prior': 1.05, 'weight': 1.04}"
627870,610458,"{'prior': -0.00915, 'weight': 1.13}"
627710,610391,"{'prior': 1.96, 'weight': 2.22}"
626128,609623,"{'prior': 0.915, 'weight': 1.68}"
627913,611836,"{'prior': -0.0356, 'weight': 2.88}"
